Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,10,9,74,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411749235.260	,14.400,0.000000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,12.889,340272,1.602,0.124,7.517,0.583,3.275,0.254,10.542,0.818,0.148,0.011,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.606
0,10,10,74,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076411749249.680	,1.620,0.100000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095,1807,0.099,0.091,0.381,0.348,0.353,0.322,0.147,0.134,0.139,0.000
0,10,11,74,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076411749251.320	,2.300,0.000000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,2904,0.476,0.27,0.967,0.549,0.45,0.256,0.421,0.239,0.196,0.000
0,10,12,74,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076411749253.640	,28.900,0.200000,16,0,NO,"""1,1024;8192,1024""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,27.246,719304,2.075,0.076,7.443,0.273,5.968,0.219,21.733,0.798,0.287,0.011,0.017,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.422
0,10,13,74,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411749282.560	,3.320,0.000000,2,0,NO,"""1,1024;32,1024""",DT_BF16;DT_BF16,ND;ND,"""1,32""",DT_BF16,ND,N/A,2.715,8960,0.301,0.111,2.514,0.926,0.403,0.149,1.037,0.382,0.158,0.058,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.178
0,10,16,74,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210000000,ZerosLike,static,AI_VECTOR_CORE,1774076411749287.000	,1.400,1.180000,2,0,NO,"""1,16,128""",DT_BF16,NCL,"""1,16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785,2592,0.06,0.076,0.218,0.277,0.001,0.002,0.15,0.191,0.2,0.000
0,4294967295,13196,47,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1774076411749679.080	,14.280,390.600000,40,0,NO,"""6144,4;2""",DT_BF16;INT64,ND;ND,"""4,6144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.275,612155,0.067,0.007,2.719,0.293,4.766,0.514,0.241,0.026,0.096,0.000
0,4294967295,13197,47,_causal_conv1d_update_kernel_npu_tiled,_causal_conv1d_update_kernel_npu_tiled,static,AI_VECTOR_CORE,1774076411750216.380	,7.160,523.220000,12,0,YES,"""1,1,6144;4,6144;2045,3,6144;1""",DT_BF16;DT_BF16;INT8;DT_BF16,ND;ND;ND;ND,"""2045,3,6144""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648,111825,0.417,0.074,0.963,0.171,2.148,0.38,0.524,0.093,0.198,0.000
0,4294967295,13198,47,fused_sigmoid_gating_delta_rule_update_kernel,fused_sigmoid_gating_delta_rule_update_kernel,static,AI_VECTOR_CORE,1774076411751162.820	,11.180,939.090000,32,0,YES,"""16;1,16;16;1,1,16,128;1,1,16,128""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;3213409536,ND;ND;ND;ND;ND,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61,454618,1.857,0.216,3.72,0.432,1.996,0.232,0.687,0.08,0.051,0.000
0,4294967295,13200,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411751697.840	,1.660,523.820000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184,1953,0.053,0.045,0.386,0.326,0.104,0.088,0.137,0.116,0.205,0.000
0,4294967295,13201,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411751754.720	,1.400,55.340000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,1545,0.053,0.057,0.416,0.444,0.116,0.124,0.142,0.151,0.205,0.000
0,4294967295,3,73,_layer_norm_fwd_1pass_kernel_npu_0,_layer_norm_fwd_1pass_kernel_npu_0,N/A,AI_VECTOR_CORE,1774076411751811.000	,6.720,54.850000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10284,0.0,0.42,0.0,0.445,0.0,0.118,0.0,0.039,0.076,0.000
0,9,4,73,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411751817.740	,11.320,0.030000,16,0,NO,"""1,2048;1024,2048""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,9.672,255334,0.912,0.094,5.452,0.564,1.839,0.19,4.676,0.483,0.136,0.014,0.043,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.352
0,9,5,73,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076411751829.080	,1.540,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066,1759,0.099,0.093,0.387,0.363,0.346,0.325,0.145,0.136,0.173,0.000
0,9,6,73,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076411751830.640	,2.160,0.210000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638,2702,0.483,0.295,0.842,0.514,0.374,0.228,0.432,0.264,0.167,0.000
0,9,7,73,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411751832.840	,27.360,0.000000,19,0,NO,"""1,1024;7168,1024""",DT_BF16;DT_BF16,ND;ND,"""1,7168""",DT_BF16,ND,N/A,25.039,784957,1.529,0.061,7.371,0.294,4.618,0.184,21.848,0.873,0.441,0.018,0.006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.939
0,9,8,73,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774076411751860.240	,3.280,0.140000,1,0,NO,"""1,7168""",DT_BF16,ND,"""1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.759,4552,0.621,0.225,1.682,0.61,0.573,0.208,0.15,0.054,0.192,0.000
0,9,9,73,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411751863.540	,15.980,0.000000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,13.414,354136,1.601,0.119,7.44,0.555,3.265,0.243,11.146,0.831,0.144,0.011,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.155
0,9,10,73,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076411751879.540	,1.720,0.020000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,1922,0.099,0.085,0.415,0.356,0.372,0.319,0.155,0.133,0.162,0.000
0,9,11,73,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076411751881.280	,2.140,0.030000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.579,2606,0.476,0.301,0.811,0.513,0.408,0.259,0.4,0.253,0.167,0.000
0,9,12,73,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076411751883.440	,18.840,0.110000,20,0,NO,"""1,1024;5120,1024""",DT_BF16;DT_BF16,ND;ND,"""1,5120""",DT_BF16,ND,N/A,16.517,545077,1.038,0.063,4.427,0.268,2.929,0.177,11.664,0.706,0.144,0.009,0.033,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.672
0,9,13,73,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076411751902.320	,2.940,0.000000,8,0,NO,"""10,512;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""8,256""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892,24970,0.008,0.004,0.345,0.182,0.108,0.057,0.126,0.067,0.227,0.000
0,9,14,73,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076411751905.300	,2.920,0.060000,8,0,NO,"""10,512;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""8,256""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723,22747,0.008,0.005,0.398,0.231,0.103,0.06,0.123,0.071,0.228,0.000
0,9,15,73,GemmaRmsNorm_3f68f4a3c27727c75887c7423ff14492_high_performance_0,GemmaRmsNorm,static,AI_VECTOR_CORE,1774076411751908.260	,6.120,0.080000,8,0,NO,"""1,8,256;256""",DT_BF16;DT_BF16,ND;ND,"""1,8,256;1,8,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.066,66876,0.192,0.038,1.602,0.316,0.404,0.08,0.157,0.031,0.145,0.000
0,9,16,73,GemmaRmsNorm_3f68f4a3c27727c75887c7423ff14492_high_performance_0,GemmaRmsNorm,static,AI_VECTOR_CORE,1774076411751914.400	,3.400,0.130000,2,0,NO,"""1,2,256;256""",DT_BF16;DT_BF16,ND;ND,"""1,2,256;1,2,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.779,9170,0.191,0.069,1.613,0.58,0.455,0.164,0.144,0.052,0.148,0.000
0,9,17,73,Slice_a32d70ed63082227463347a44bd5a08e_high_performance_521000000,Slice,static,AI_VECTOR_CORE,1774076411751917.840	,2.260,0.000000,1,0,NO,"""3,2051;2;2""",INT64;INT64;INT64,ND;ND;ND,"""3,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724,2844,0.139,0.081,0.579,0.336,0.221,0.128,0.179,0.104,0.206,0.000
0,9,18,73,Index_a7e7fa9f313f9a468c695a54d71a5d56_high_performance__kernel0,Index,static,AI_VECTOR_CORE,1774076411751920.120	,9.800,0.000000,40,0,NO,"""1048576,64;1;3;3,1""",DT_BF16;INT64;INT64;INT64,ND;ND;ND;ND,"""3,1,64""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.113,469455,0.008,0.001,0.297,0.042,0.176,0.025,0.146,0.021,0.33,0.000
0,9,19,73,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076411751929.960	,1.740,0.200000,3,0,NO,"""3,64;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""3,32""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,4903,0.008,0.009,0.357,0.361,0.098,0.099,0.096,0.096,0.221,0.000
0,9,20,73,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,Slice,static,AI_VECTOR_CORE,1774076411751931.720	,1.900,0.010000,3,0,NO,"""3,64;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""3,32""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078,5337,0.008,0.008,0.4,0.371,0.102,0.094,0.104,0.097,0.211,0.000
0,4294967295,23,73,_triton_mrope_forward_2,_triton_mrope_forward_2,N/A,AI_VECTOR_CORE,1774076411751934.860	,10.720,1.100000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16932,0.0,0.09,0.0,0.718,0.0,0.126,0.0,0.042,0.027,0.000
0,4294967295,13204,47,ReshapeAndCacheNdKernel,ReshapeAndCacheNdKernel,dynamic,AI_VECTOR_CORE,1774076411752464.560	,2.360,519.030000,1,0,NO,"""1,2,256;1,2,256;16360,128,2,256;16360,128,2,256;1""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;INT32,ND;ND;ND;ND;ND,"""16360,128,2,256;16360,128,2,256""",DT_BF16;DT_BF16,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868,3083,0.017,0.009,1.078,0.577,0.219,0.117,0.275,0.147,0.169,0.000
0,4294967295,13205,47,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1774076411752878.220	,20.280,411.390000,20,40,NO,"""1,8,256;16360,128,512;16360,128,512;;2048,2048;1;1;;;;;;;;1,32;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;INT8;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;ND;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""1,8,256;""",DT_BF16;FLOAT,ND;ND,0,10.865,358544,0.022,0.002,3.683,0.339,0.051,0.005,0.307,0.028,0.061,0.006,0.196,9.63,635582,0.051,0.005,3.642,0.378,0.692,0.072,0.026,0.003,0.221,53.575
0,4294967295,13207,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411753399.820	,1.540,501.220000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,1721,0.053,0.051,0.579,0.555,0.112,0.107,0.134,0.128,0.188,0.000
0,4294967295,13208,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411753435.100	,1.340,33.710000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808,1333,0.053,0.066,0.359,0.444,0.092,0.114,0.124,0.153,0.188,0.000
0,8,0,72,Sigmoid_1c4543fdfe7149b6b0717bd88f061562_high_precision_210000000,Sigmoid,static,AI_VECTOR_CORE,1774076411753539.760	,1.680,103.410000,2,0,NO,"""1,2048""",DT_BF16,ND,"""1,2048""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.045,3450,0.169,0.162,0.221,0.211,0.126,0.12,0.143,0.137,0.215,0.000
0,8,1,72,Mul_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_210020000,Mul,static,AI_VECTOR_CORE,1774076411753541.460	,1.900,0.070000,2,0,NO,"""1,2048;1,2048""",DT_BF16;DT_BF16,ND;ND,"""1,2048""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314,4335,0.107,0.082,0.333,0.253,0.378,0.288,0.156,0.119,0.228,0.000
0,8,2,72,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411753543.380	,12.800,0.100000,16,0,NO,"""1,2048;1024,2048""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,11.069,292233,0.918,0.083,4.959,0.448,1.852,0.167,4.563,0.412,0.14,0.013,0.041,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.184
0,8,3,72,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076411753556.200	,1.780,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2096,0.099,0.078,0.419,0.33,0.421,0.332,0.141,0.111,0.179,0.000
0,8,4,72,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076411753558.000	,1.960,0.000000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438,2372,0.476,0.331,0.704,0.49,0.358,0.249,0.373,0.26,0.183,0.000
0,8,5,72,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411753559.980	,23.580,0.040000,19,0,NO,"""1,1024;7168,1024""",DT_BF16;DT_BF16,ND;ND,"""1,7168""",DT_BF16,ND,N/A,21.179,663957,1.529,0.072,7.117,0.336,4.612,0.218,18.289,0.864,0.417,0.02,0.006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.326
0,8,6,72,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774076411753583.580	,4.540,0.000000,1,0,NO,"""1,7168""",DT_BF16,ND,"""1,3584""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.007,6611,0.618,0.154,1.785,0.446,0.592,0.148,0.156,0.039,0.181,0.000
0,8,7,72,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411753588.140	,17.100,0.210000,16,0,NO,"""1,3584;1024,3584""",DT_BF16;DT_BF16,ND;ND,"""1,1024""",DT_BF16,ND,N/A,15.206,401438,1.604,0.105,7.182,0.472,3.261,0.214,13.202,0.868,0.137,0.009,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.139
0,8,8,72,Add_ce3d1ff8ba23a0bcb292da3577c1625d_high_performance_223000000,Add,static,AI_VECTOR_CORE,1774076411753605.280	,1.700,0.000000,1,0,NO,"""1024;""",DT_BF16;DT_BF16,ND;ND,"""1024""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161,1915,0.099,0.086,0.479,0.413,0.341,0.294,0.13,0.112,0.154,0.000
0,8,9,72,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774076411753607.020	,2.480,0.050000,1,0,NO,"""1,1024;1,1024;1024;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""1,1024;1,1;1,1024""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933,3190,0.484,0.25,0.773,0.4,0.427,0.221,0.384,0.199,0.212,0.000
0,8,10,72,MatMulV2_ND_ND_FP16_FP16_false_true_all_98499,MatMulV2,static,AI_CORE,1774076411753609.520	,28.820,0.020000,16,0,NO,"""1,1024;8192,1024""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,27.429,724119,2.075,0.076,7.462,0.272,5.967,0.218,21.412,0.781,0.295,0.011,0.018,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.138
0,8,11,72,MatMulV2_ND_ND_FP16_FP16_false_true_all_98513,MatMulV2,static,AI_CORE,1774076411753638.360	,3.260,0.000000,2,0,NO,"""1,1024;32,1024""",DT_BF16;DT_BF16,ND;ND,"""1,32""",DT_BF16,ND,N/A,2.708,8937,0.302,0.112,2.543,0.939,0.396,0.146,1.008,0.372,0.132,0.049,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.307
0,8,14,72,ZerosLike_1c4543fdfe7149b6b0717bd88f061562_high_performance_210000000,ZerosLike,static,AI_VECTOR_CORE,1774076411753642.840	,1.560,1.240000,2,0,NO,"""1,16,128""",DT_BF16,NCL,"""1,16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.899,2968,0.06,0.067,0.232,0.258,0.001,0.001,0.14,0.155,0.224,0.000
0,4294967295,13211,47,aclnnInplaceCopy_TransposeAiCore_Transpose,Transpose,dynamic,AI_VECTOR_CORE,1774076411754159.520	,24.840,515.190000,40,0,NO,"""6144,4;2""",DT_BF16;INT64,ND;ND,"""4,6144""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.517,1354102,0.067,0.003,2.871,0.14,3.526,0.172,0.215,0.01,0.185,0.000
0,4294967295,13212,47,_causal_conv1d_update_kernel_npu_tiled,_causal_conv1d_update_kernel_npu_tiled,static,AI_VECTOR_CORE,1774076411754892.020	,7.160,707.660000,12,0,YES,"""1,1,6144;4,6144;2045,3,6144;1""",DT_BF16;DT_BF16;INT8;DT_BF16,ND;ND;ND;ND,"""2045,3,6144""",INT8,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699,112850,0.418,0.073,0.974,0.171,1.727,0.303,0.516,0.091,0.196,0.000
0,4294967295,13213,47,fused_sigmoid_gating_delta_rule_update_kernel,fused_sigmoid_gating_delta_rule_update_kernel,static,AI_VECTOR_CORE,1774076411755845.240	,17.220,946.090000,32,0,YES,"""16;1,16;16;1,1,16,128;1,1,16,128""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;3213409536,ND;ND;ND;ND;ND,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.509,766092,1.864,0.128,3.068,0.211,3.195,0.22,1.115,0.077,0.098,0.000
0,4294967295,13215,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411756402.000	,1.460,539.530000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903,1490,0.053,0.059,0.356,0.395,0.088,0.098,0.141,0.156,0.205,0.000
0,4294967295,13216,47,aclnnInplaceFillScalar_FillAiCore_Fill,Fill,dynamic,AI_VECTOR_CORE,1774076411756474.980	,1.520,71.540000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,1595,0.053,0.055,0.416,0.431,0.125,0.129,0.145,0.15,0.205,0.000
0,4294967295,3,71,_layer_norm_fwd_1pass_kernel_npu_0,_layer_norm_fwd_1pass_kernel_npu_0,N/A,AI_VECTOR_CORE,1774076411756538.640	,7.620,62.230000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11631,0.0,0.373,0.0,0.394,0.0,0.122,0.0,0.032,0.075,0.000
